100,8361.3338800576,104867,180445,0.9355183232093985,10,49,70204,0.9611221833369887,2,33,129215,0.8918725623885493,7,50,25035,7,102382,15,297880,40,89,23242,4,297880,40,89,1517,1,2682
99.97819570753374,8328.1470550494,93516,146003,0.9384490354591728,9,44,58837,0.9496235938235168,1,29,121291,0.9336584113948415,8,47,36141,8,89252,12,271984,32,81,21938,5,271984,32,81,1504,1,3011
100,8100.3745178781,107338,149921,0.9043302465110212,10,48,73247,0.9418845143378859,1,33,135896,0.9417540852261082,7,51,29273,7,90544,13,313585,35,93,28502,4,313585,35,93,0,0,0
99.8086460023915,8070.0870238213,111119,147397,0.885618121113401,10,49,83171,0.9533923091460507,1,35,137367,0.8812534310063985,7,50,34340,7,105483,15,300995,32,88,39033,8,300995,32,88,1484,1,4616
100,8003.1807654978,104063,152517,0.8931128258843201,10,46,72258,0.9384987939997886,1,32,124521,0.9139944072340793,7,48,29142,7,101320,15,271576,32,84,42652,8,271576,32,84,2716,2,0
99.70642901096066,7937.6146996851,88274,136328,0.8870108978861273,8,37,61188,0.9391666855472732,1,27,118502,0.9019416815823459,6,39,21490,6,70730,11,224415,26,70,27765,6,224415,26,70,0,0,0
99.70642901096066,7862.8932257388,104838,143793,0.9163662030942978,10,49,75017,0.9726721227035998,1,33,143693,0.920400999637536,7,50,30393,7,82723,14,311278,35,91,11019,3,311278,35,91,0,0,3699
99.88862598354525,7862.2421074339,111529,168761,0.9352096764070331,10,52,76930,0.9695684530480861,1,36,139140,0.914255485120462,7,54,26727,7,89903,16,338724,42,104,2928,1,338724,42,104,0,0,0
99.88862598354525,7847.6323854757,98538,160541,0.9204367858085206,9,45,67506,0.9273376768353325,1,30,112712,0.9279059855081289,7,45,27123,7,74360,13,244744,31,78,38488,8,244744,31,78,1485,1,2891
99.81152151812933,7846.4176576098,120424,183801,0.9293828472729688,12,56,82437,0.9540789211452867,1,38,147983,0.9689015478642131,9,58,33797,9,103846,16,355520,47,108,2862,1,355520,47,108,0,0,0
99.64028332621074,7842.144791643,87878,134994,0.8608753043992808,8,39,47817,0.9476660825234985,1,27,108787,0.8620929015225653,5,40,23317,5,79945,12,268939,31,85,2946,1,268939,31,85,1224,1,2609
99.76405510108286,7786.9515511597,115462,159004,0.9191422286120109,10,50,82235,0.9537336959345932,1,36,123981,0.9470821569001057,7,52,29106,7,101348,16,353074,41,101,15217,2,353074,41,101,0,0,0
99.620332488456,7786.0604502117,101108,151988,0.8960715274755707,10,47,59437,0.9450686394746212,1,31,125128,0.9207382205166752,6,47,22361,6,78217,12,279903,30,86,31367,5,279903,30,86,0,0,2890
99.6160813996191,7776.9975881117,102824,137264,0.8643215591690656,9,45,63806,0.964551077569439,1,33,131098,0.9030479265541119,6,48,23761,6,76741,14,302990,32,86,21455,5,302990,32,86,2998,2,0
99.6080588970892,7764.7870846982,128220,203899,0.923670254250507,12,60,82465,0.97394322258618,1,41,135237,0.9331383559507097,8,57,31006,8,125493,17,355692,44,110,11439,3,355692,44,110,1186,1,4175
99.6080588970892,7746.0778478753,126015,184166,0.9356901956116336,12,54,85121,0.9478078006586518,1,39,160330,0.9650993929294132,8,53,33990,8,106735,18,333387,38,99,30228,7,333387,38,99,0,0,3139
100,7736.3483694591,128025,182576,0.9062604959968756,11,54,82591,0.9366295645381761,1,39,147837,0.9435578988478813,8,59,34031,8,101907,17,369828,41,105,36517,8,369828,41,105,3157,2,0
100,7733.2629841119,117509,178426,0.9355368524964045,11,51,78807,0.9366176207779829,1,36,124044,0.9261673573939018,7,51,31973,7,103043,15,320673,35,96,25422,3,320673,35,96,1346,1,3822
99.54955633245534,7711.1959960638,94507,146345,0.9010866919910695,9,44,52975,0.9392743394669177,1,29,106235,0.9298887913064641,6,46,23044,6,75073,13,284024,30,85,3689,1,284024,30,85,1607,1,0
99.57353709195527,7710.0560465618,92780,139138,0.9503341237335633,9,43,58685,0.942121146798879,1,29,99576,0.9602177193360638,6,42,23176,6,83973,12,243464,27,76,32405,5,243464,27,76,0,0,0
99.5722611155679,7700.7155386512,115158,173661,0.9406728147414856,11,52,68245,0.9502075409437468,1,36,123351,0.942175098560239,7,52,25745,7,111160,15,318680,34,98,31401,6,318680,34,98,0,0,0
99.74842317012963,7679.133741058,117563,163131,0.9254867602902274,11,54,76806,0.9559725423815316,1,37,141014,0.972440308600495,9,57,36366,9,113551,16,329802,47,108,3845,1,329802,47,108,0,0,0
99.5453454688071,7669.3352568857,98429,139531,0.9202978796899288,8,44,62646,0.9573601276046694,1,31,115885,0.9646445661339645,6,45,27331,6,83892,12,278144,33,90,7421,2,278144,33,90,1370,1,2343
99.49845686363795,7630.9241177416,112042,173151,0.929303296977919,11,53,66778,0.9588993413184341,1,35,120833,0.9594884061334142,8,54,32740,8,101533,15,321679,38,102,14806,3,321679,38,102,2989,2,0
99.48873321356031,7623.4082954799,107432,141378,0.9195584183483506,10,47,63995,0.9499218110060317,1,34,112227,0.9437411571971107,7,50,29873,7,83040,12,342927,36,108,3834,1,342927,36,108,0,0,0
99.48410060363119,7610.0167386967,105743,160759,0.9508809093746158,10,47,67362,0.9233708141437258,1,32,123173,0.9015632240431991,6,46,25152,6,97879,14,243588,30,77,50111,8,243588,30,77,2820,2,0
99.62508803317961,7602.3513716335,119930,174633,0.8885433169348786,10,50,80914,0.9604185775035438,1,38,137320,0.9587425998499125,7,52,26353,7,106174,16,329144,39,103,18368,4,329144,39,103,0,0,0
99.47346018741426,7594.5208355201,95270,136979,0.9573212973653826,10,43,64445,0.9356565550540569,1,29,113674,0.9250865959903433,6,42,21786,6,90560,13,228914,27,67,35920,6,228914,27,67,2885,2,0
