100,8361.3338800576,104867,129215,0.8918725623885493,7,50,25035,7,102382,15,297880,40,89,23242,4,297880,40,89,1517,1,2682,180445,0.9355183232093985,10,49,70204,0.9611221833369887,2,33
99.97819570753374,8328.1470550494,93516,121291,0.9336584113948415,8,47,36141,8,89252,12,271984,32,81,21938,5,271984,32,81,1504,1,3011,146003,0.9384490354591728,9,44,58837,0.9496235938235168,1,29
100,8100.3745178781,107338,135896,0.9417540852261082,7,51,29273,7,90544,13,313585,35,93,28502,4,313585,35,93,0,0,0,149921,0.9043302465110212,10,48,73247,0.9418845143378859,1,33
99.8086460023915,8070.0870238213,111119,137367,0.8812534310063985,7,50,34340,7,105483,15,300995,32,88,39033,8,300995,32,88,1484,1,4616,147397,0.885618121113401,10,49,83171,0.9533923091460507,1,35
100,8003.1807654978,104063,124521,0.9139944072340793,7,48,29142,7,101320,15,271576,32,84,42652,8,271576,32,84,2716,2,0,152517,0.8931128258843201,10,46,72258,0.9384987939997886,1,32
99.70580318582944,7937.6146996851,88274,118502,0.9019416815823459,6,39,21490,6,70730,11,224415,26,70,27765,6,224415,26,70,0,0,0,136328,0.8870108978861273,8,37,61188,0.9391666855472732,1,27
99.70580318582944,7862.8932257388,104838,143693,0.920400999637536,7,50,30393,7,82723,14,311278,35,91,11019,3,311278,35,91,0,0,3699,143793,0.9163662030942978,10,49,75017,0.9726721227035998,1,33
99.88862598354525,7862.2421074339,111529,139140,0.914255485120462,7,54,26727,7,89903,16,338724,42,104,2928,1,338724,42,104,0,0,0,168761,0.9352096764070331,10,52,76930,0.9695684530480861,1,36
99.88862598354525,7847.6323854757,98538,112712,0.9279059855081289,7,45,27123,7,74360,13,244744,31,78,38488,8,244744,31,78,1485,1,2891,160541,0.9204367858085206,9,45,67506,0.9273376768353325,1,30
99.81152151812933,7846.4176576098,120424,147983,0.9689015478642131,9,58,33797,9,103846,16,355520,47,108,2862,1,355520,47,108,0,0,0,183801,0.9293828472729688,12,56,82437,0.9540789211452867,1,38
99.64028332621074,7842.144791643,87878,108787,0.8620929015225653,5,40,23317,5,79945,12,268939,31,85,2946,1,268939,31,85,1224,1,2609,134994,0.8608753043992808,8,39,47817,0.9476660825234985,1,27
99.76405510108286,7786.9515511597,115462,123981,0.9470821569001057,7,52,29106,7,101348,16,353074,41,101,15217,2,353074,41,101,0,0,0,159004,0.9191422286120109,10,50,82235,0.9537336959345932,1,36
99.620332488456,7786.0604502117,101108,125128,0.9207382205166752,6,47,22361,6,78217,12,279903,30,86,31367,5,279903,30,86,0,0,2890,151988,0.8960715274755707,10,47,59437,0.9450686394746212,1,31
99.6160813996191,7776.9975881117,102824,131098,0.9030479265541119,6,48,23761,6,76741,14,302990,32,86,21455,5,302990,32,86,2998,2,0,137264,0.8643215591690656,9,45,63806,0.964551077569439,1,33
99.6080588970892,7764.7870846982,128220,135237,0.9331383559507097,8,57,31006,8,125493,17,355692,44,110,11439,3,355692,44,110,1186,1,4175,203899,0.923670254250507,12,60,82465,0.97394322258618,1,41
99.6080588970892,7746.0778478753,126015,160330,0.9650993929294132,8,53,33990,8,106735,18,333387,38,99,30228,7,333387,38,99,0,0,3139,184166,0.9356901956116336,12,54,85121,0.9478078006586518,1,39
99.57064048771755,7742.9456043641,122087,141706,0.9279693988712967,7,48,23814,7,95016,15,347562,37,101,25992,4,347562,37,101,2675,2,0,195495,0.9115466839221211,12,51,75844,0.9537624808538173,1,0
100,7736.3483694591,128025,147837,0.9435578988478813,8,59,34031,8,101907,17,369828,41,105,36517,8,369828,41,105,3157,2,0,182576,0.9062604959968756,11,54,82591,0.9366295645381761,1,39
100,7733.2629841119,117509,124044,0.9261673573939018,7,51,31973,7,103043,15,320673,35,96,25422,3,320673,35,96,1346,1,3822,178426,0.9355368524964045,11,51,78807,0.9366176207779829,1,36
99.54955633245534,7711.1959960638,94507,106235,0.9298887913064641,6,46,23044,6,75073,13,284024,30,85,3689,1,284024,30,85,1607,1,0,146345,0.9010866919910695,9,44,52975,0.9392743394669177,1,29
99.57353709195527,7710.0560465618,92780,99576,0.9602177193360638,6,42,23176,6,83973,12,243464,27,76,32405,5,243464,27,76,0,0,0,139138,0.9503341237335633,9,43,58685,0.942121146798879,1,29
99.5722611155679,7700.7155386512,115158,123351,0.942175098560239,7,52,25745,7,111160,15,318680,34,98,31401,6,318680,34,98,0,0,0,173661,0.9406728147414856,11,52,68245,0.9502075409437468,1,36
99.74842317012963,7679.133741058,117563,141014,0.972440308600495,9,57,36366,9,113551,16,329802,47,108,3845,1,329802,47,108,0,0,0,163131,0.9254867602902274,11,54,76806,0.9559725423815316,1,37
99.5453454688071,7669.3352568857,98429,115885,0.9646445661339645,6,45,27331,6,83892,12,278144,33,90,7421,2,278144,33,90,1370,1,2343,139531,0.9202978796899288,8,44,62646,0.9573601276046694,1,31
99.49845686363795,7630.9241177416,112042,120833,0.9594884061334142,8,54,32740,8,101533,15,321679,38,102,14806,3,321679,38,102,2989,2,0,173151,0.929303296977919,11,53,66778,0.9588993413184341,1,35
99.48873321356031,7623.4082954799,107432,112227,0.9437411571971107,7,50,29873,7,83040,12,342927,36,108,3834,1,342927,36,108,0,0,0,141378,0.9195584183483506,10,47,63995,0.9499218110060317,1,34
99.48410060363119,7610.0167386967,105743,123173,0.9015632240431991,6,46,25152,6,97879,14,243588,30,77,50111,8,243588,30,77,2820,2,0,160759,0.9508809093746158,10,47,67362,0.9233708141437258,1,32
99.62508803317961,7602.3513716335,119930,137320,0.9587425998499125,7,52,26353,7,106174,16,329144,39,103,18368,4,329144,39,103,0,0,0,174633,0.8885433169348786,10,50,80914,0.9604185775035438,1,38
99.47346018741426,7594.5208355201,95270,113674,0.9250865959903433,6,42,21786,6,90560,13,228914,27,67,35920,6,228914,27,67,2885,2,0,136979,0.9573212973653826,10,43,64445,0.9356565550540569,1,29
99.46757951376115,7592.8765717218,97425,115539,0.9427251732101617,6,45,21136,6,82524,12,284511,34,87,7375,2,284511,34,87,0,0,0,134388,0.8952732871439569,9,44,60876,0.9388760585065435,1,30
99.50047230102086,7589.8418039414,122443,145388,0.968042272730985,8,58,31033,8,101546,16,354980,43,109,11110,3,354980,43,109,0,0,0,185260,0.9478287856390321,12,55,78825,0.9494131963444215,1,38
99.49464066216143,7589.5684381499,131754,141748,0.9245032408883221,8,58,29884,8,101080,18,330434,40,103,61569,10,330434,40,103,1569,1,0,203515,0.9371176586669095,12,59,88756,0.9482899949906645,1,41
99.45920654923543,7582.4520340566,93139,126993,0.9500853562954295,7,44,24727,7,85351,13,223553,27,75,14947,3,223553,27,75,2477,2,0,142664,0.9640859360740399,10,44,48353,0.9467033144010565,1,29
99.66531507099594,7580.5329120181,103169,116493,0.8907132956605182,6,43,28795,6,81344,13,275619,30,86,30654,8,275619,30,86,1497,2,0,148740,0.8793629869437525,9,44,65066,0.9201601256191297,1,31
99.47616405650321,7579.8539217764,122674,134802,0.92021944340284,7,53,25904,7,126691,18,360530,42,112,3614,1,360530,42,112,0,0,0,182088,0.938568889903321,12,53,61499,0.9534049594861177,1,38
99.66592204920474,7572.8670281718,109542,132635,0.9703401435066003,7,53,30253,7,84016,15,278748,36,91,28041,4,278748,36,91,2893,2,0,174737,0.9235179200671888,10,48,66712,0.9649540815395008,1,35
99.48065818096171,7570.8791521851,105306,122654,0.9310295709646174,7,43,26876,7,99919,14,281603,36,83,7362,2,281603,36,83,0,0,0,150837,0.9282377072531479,10,41,69878,0.9405541944428617,1,33
99.45082780878273,7570.3844899291,98104,105383,0.9779213895457881,6,45,23507,6,87041,14,245504,32,76,21099,4,245504,32,76,0,0,2644,143754,0.912980102748104,9,43,64089,0.9383919106254587,1,30
99.46251867812856,7552.1550179623,108839,112001,0.9242734681502035,6,48,23886,6,91354,15,316347,37,97,4759,1,316347,37,97,1308,1,2180,167784,0.9145343121491377,10,47,66550,0.9581767564935363,1,34
99.46645554172105,7546.5252007875,114798,153241,0.9181693060854719,7,50,26470,7,115506,16,278040,31,83,38324,7,278040,31,83,3005,2,0,154393,0.8779856791930173,10,49,69059,0.9562100385024129,1,36
99.4617999682829,7545.2333727418,102347,140302,0.8907442328548956,6,46,26963,6,96001,14,229036,29,74,39449,7,229036,29,74,0,0,2939,149862,0.9337254633745982,10,48,58590,0.9382199771366039,2,31
99.4327739186847,7544.3822385572,116995,135137,0.8774221120560708,7,49,28825,7,96605,14,325501,36,100,19633,4,325501,36,100,0,0,0,173158,0.8728663618103337,10,50,83863,0.9867943074490363,2,37
99.45984298697003,7539.1977664404,99572,120576,0.9336460049009762,7,49,27015,7,75487,14,269093,37,85,7919,1,269093,37,85,1280,1,4634,160168,0.8681757923914354,8,45,61511,0.9389185714859599,1,31
99.44803094925628,7537.8837978271,105850,113746,0.9624374114312707,7,50,26099,7,105607,14,245973,30,77,41886,8,245973,30,77,1417,1,0,163372,0.9380916391119509,10,48,67972,0.9568540387340576,1,33
99.99927653344757,7530.265124817,129109,135432,0.9488184402326716,8,58,31408,8,101221,16,396159,44,129,26882,4,396159,44,129,0,0,0,171668,0.9328164574119543,12,57,91171,0.9712336088111596,1,41
99.41889808696962,7522.6133133291,101312,124559,0.9331471099178774,6,46,22292,6,96452,14,226973,25,71,29973,7,226973,25,71,2831,2,0,146178,0.9166337650031585,10,45,66035,0.9287448673404928,1,31
99.43485734918711,7518.2308806108,113955,117213,0.9274625948839454,7,48,28619,7,100505,15,324189,35,97,7608,2,324189,35,97,2705,2,0,174988,0.9289280856478435,10,48,69805,0.9477688561274187,1,35
99.43485734918711,7511.1973902776,99934,132777,0.8877959453239138,6,45,27601,6,64157,13,258356,28,79,23261,6,258356,28,79,2643,2,0,143349,0.9187863990233555,10,46,70753,0.9816278743971021,2,31
99.60495676294653,7504.3110474344,116561,135351,0.9219035526462539,7,52,27717,7,97721,14,343674,39,109,3717,1,343674,39,109,0,0,3129,160156,0.9194584809670473,11,51,74953,0.9427595851099424,1,36
99.40595721677214,7503.9353951488,102531,116660,0.9394524582809102,7,47,29188,7,85137,14,269546,31,83,15306,4,269546,31,83,0,0,4681,144829,0.9284216480869201,10,45,66755,0.9395499897591948,2,31
99.42497036035593,7503.481064919,115051,134981,0.9285534241336451,8,53,28815,8,107881,15,340985,42,103,4032,1,340985,42,103,1742,1,2353,153138,0.8330653362421883,10,50,67912,0.9588877975854186,1,36
99.4235710456489,7501.3935098124,103695,115610,0.952070977385602,7,47,23569,7,87825,13,288114,38,93,7474,2,288114,38,93,0,0,2717,155776,0.9271420994262018,10,47,59588,0.9564781329861614,2,32
99.43155179051625,7500.0193318899,103456,129547,0.9549180327868853,8,48,33115,8,77778,13,267934,30,84,19881,5,267934,30,84,1619,1,0,140444,0.9448654500463965,11,46,69043,0.9505490256727498,1,32
99.40845828516653,7499.8569461581,111846,142740,0.9125583391448957,7,49,28470,7,116699,16,270391,32,82,20347,5,270391,32,82,2698,2,0,155203,0.9286429554923734,10,46,71275,0.9352502548146558,1,34
99.40295085636934,7499.5962314939,126310,148802,0.9457050114796928,8,60,34316,8,103611,16,352446,46,112,7649,2,352446,46,112,1742,1,2098,178351,0.9215659884411369,12,56,78867,0.9655846726308289,1,40
99.60104566231956,7499.3720192874,113857,122441,0.8859709987089068,7,48,30973,7,104922,15,280480,32,89,47302,9,280480,32,89,2922,2,0,154265,0.8956234574949279,10,48,69023,0.9195921199399246,1,34
99.40777679027819,7498.864468177,106558,117500,0.9820754894048311,8,47,32219,8,108562,15,249290,34,82,10631,2,249290,34,82,2707,2,0,160808,0.9254772049024944,10,48,75427,0.9300474858762364,1,33
99.42139323652736,7498.1445647895,119379,144977,0.9366387723133884,7,56,27650,7,104287,16,317397,43,102,4405,1,317397,43,102,2869,2,0,164571,0.9248276497541443,11,53,80774,0.9536853215389641,1,37
99.43369446632875,7496.4937401329,108948,137813,0.9298013731321364,9,50,38561,9,96347,16,265570,33,82,35116,8,265570,33,82,2961,2,0,142149,0.9060377427763704,10,49,64328,0.9455428277710467,1,34
99.40485604780635,7494.6109181631,111429,118163,0.9692180671099982,6,50,29150,7,89917,15,328421,37,102,9302,1,328421,37,102,0,0,0,152935,0.9313194949250195,9,49,63242,0.9541770993188488,1,35
99.41687748196077,7491.4077768044,103873,122727,0.9734002098716702,7,48,27352,7,104382,14,248966,33,85,19913,5,248966,33,85,1522,2,0,156908,0.9319457414342515,10,46,61903,0.9619535394183282,1,33
99.41687748196077,7488.3215395958,131567,147975,0.9345580578716548,7,56,27242,7,118387,17,389901,44,117,3927,1,389901,44,117,0,0,0,180030,0.8968890375246072,11,55,89131,0.9558931951021152,1,41
99.38644920610453,7477.6627218935,121680,123077,0.966913214990138,7,54,27761,7,111364,17,341448,37,98,3654,1,341448,37,98,2746,2,0,194173,0.9327087442472057,11,52,79431,0.9556377383300461,1,38
99.38644920610453,7475.958800305,103593,112502,0.944175764771751,6,48,21282,6,85802,14,301407,37,95,6581,1,301407,37,95,1703,1,0,141751,0.9054955450657863,10,46,60449,0.9485969129188265,1,32
99.41437372889047,7473.3185162808,92686,123430,0.9062102151349718,7,44,26702,7,70635,13,223716,33,76,2885,1,223716,33,76,0,0,0,147447,0.9116371404527113,9,44,63009,0.9208078890015752,1,28
99.41548473639314,7468.6845374161,136051,149718,0.9307759590153692,8,63,33772,8,120409,19,372557,46,119,7799,1,372557,46,119,0,0,0,210340,0.9203607470727889,13,61,89751,0.9556636849416763,1,43
99.38280676610464,7462.5,102000,123223,0.9348921568627451,7,41,29519,7,81385,14,269800,35,86,6445,2,269800,35,86,0,0,0,151619,0.9188137254901961,10,47,64171,0.9378529411764706,1,0
99.39701653179853,7455.3731703949,115872,114754,0.9264360673847004,7,50,28623,7,90993,14,323793,39,92,21292,5,323793,39,92,1741,1,2834,163877,0.9407104391052196,11,49,71788,0.9456555509527754,1,36
99.3766139093251,7453.4811884154,160247,172022,0.9616716693604248,10,74,35091,10,116657,18,475782,55,150,7781,1,475782,55,150,0,0,0,239391,0.9448351607206376,15,73,113876,0.9766859910013916,1,52
99.36860095597551,7450.0180640858,107949,138077,0.9609537837312064,7,50,32972,7,81685,14,306426,36,102,2992,1,306426,36,102,0,0,0,141624,0.9361735634419958,10,46,64302,0.9463450333027633,1,34
99.37269449820664,7447.7732523758,120063,127858,0.9469944945570242,7,53,24934,7,104560,16,324820,39,96,27731,5,324820,39,96,0,0,0,175034,0.9375161373612187,11,53,73033,0.9466030334074611,1,37
99.36800380271418,7440.9420756906,131879,147569,0.9594628409375261,9,58,38485,10,109484,17,353861,40,111,19249,4,353861,40,111,2725,2,0,173050,0.8897777508170368,11,55,90927,0.9895889413780814,2,43
99.50208577673956,7438.9584256388,108336,126948,0.8857258898242505,7,48,33606,7,97682,15,255984,31,84,29310,7,255984,31,84,0,0,0,150191,0.9440721459164082,11,49,74888,0.9498227735932654,1,34
99.40198822642742,7437.7387607513,132193,156121,0.9357681571641464,8,57,30076,8,121305,17,374290,40,107,10467,3,374290,40,107,0,0,0,160972,0.9066062499527207,11,54,89107,0.9617226328171689,2,42
99.38625135120475,7437.3344534069,116659,123240,0.9645891015695317,7,52,27989,7,118069,17,317024,32,95,18587,4,317024,32,95,0,0,0,149372,0.8855039045422985,10,50,76268,0.9517053977832829,1,37
99.55655888046789,7435.0712157377,128202,146305,0.9201572518369449,8,56,32297,8,122449,18,297347,37,96,49171,9,297347,37,96,2888,2,0,172554,0.9419431834136753,13,57,89106,0.9505467933417575,1,40
99.50435493909453,7432.5398546012,138378,142738,0.9156585584413708,8,59,27190,8,145471,20,401612,41,120,3692,1,401612,41,120,0,0,0,187155,0.8901993091387359,12,57,86892,0.9667071355273237,1,44
99.54646685043059,7429.2555760998,120066,137737,0.9277813869038696,8,45,27784,8,112192,16,299853,38,99,3647,1,299853,38,99,0,0,0,188437,0.9156380657305149,11,39,74222,0.923025669215265,1,36
99.54646685043059,7428.173239867,107989,127946,0.9475316930428099,7,50,24488,7,75336,12,285014,32,92,19312,4,285014,32,92,1424,1,3095,159408,0.9292057524377483,10,48,74379,0.956060339479021,1,34
99.37389405089831,7427.2833303427,133752,160221,0.9413466714516419,8,58,36267,8,97242,16,334649,40,107,46969,7,334649,40,107,4412,2,0,186103,0.9097508822297984,12,58,87785,0.9428943118607572,1,42
99.39395284588836,7425.3285732339,126608,143742,0.9770077720207254,8,59,29445,8,109171,18,342132,44,110,7598,2,342132,44,110,0,0,0,191524,0.9434632882598256,12,58,81884,0.9519777581195501,1,40
99.39209602147416,7422.4608136978,127787,129157,0.9405573336880904,8,56,32325,8,122095,17,335668,40,104,26797,5,335668,40,104,1425,1,0,192637,0.9269330996110715,11,57,84858,0.9725871958806451,1,41
99.37859505929423,7419.7791230829,106213,111391,0.8909643828909832,7,47,24140,7,97280,14,264860,31,84,41059,7,264860,31,84,1372,1,0,143690,0.9067157504260307,10,48,65602,0.9342735823298466,1,33
99.37859505929423,7419.6003640935,115355,145866,0.9182783581119154,7,53,30798,7,83217,15,306346,38,102,16440,3,306346,38,102,0,0,0,163279,0.9356768237180877,11,51,67669,0.9251267825408521,1,35
99.39014402480223,7419.446066031,154170,185895,0.9587403515599663,9,68,32660,9,131762,20,419583,44,129,6994,1,419583,44,129,0,0,0,231641,0.9535188428358305,14,67,101975,0.9471557371732503,1,48
99.35268980851488,7418.4076621954,165279,179977,0.9293618669038414,10,64,36308,10,132867,22,488044,49,145,10790,2,488044,49,145,0,0,0,228546,0.9009493039043073,15,54,108024,0.9563404909274621,1,52
99.36575156333123,7415.1360332295,120375,134313,0.9618276220145379,8,56,29712,8,76141,14,363712,40,110,3699,1,363712,40,110,3117,2,0,162706,0.9227663551401869,10,53,84190,0.9636884735202492,1,38
99.35010826736043,7414.8803617988,86678,112324,0.8989709038048871,5,39,26161,5,70541,12,195695,26,65,30402,6,195695,26,65,0,0,2704,128592,0.9026281178615104,8,38,42946,0.9428113246729274,2,27
99.34259198374923,7414.4970266354,120066,131839,0.942431662585578,8,53,32095,8,108703,16,335374,35,97,20661,5,335374,35,97,1367,1,2843,164694,0.9303882864424566,11,51,92653,0.9593640164576149,1,38
99.3394939109803,7410.035003965,124843,121231,0.960005767243658,7,53,28635,7,115219,16,368914,38,109,7795,1,368914,38,109,0,0,0,170571,0.9302964523441443,11,52,87174,0.9793740938618906,1,40
