1.0,0.2472372874444399,0.5117777630532733,0.8286396501862772,0.2857142857142857,0.3142857142857143,0.38429437473565486,0.6576058577137414,0.5,0.6346153846153846,0.3433658870005445,0.10532547689301933,0.4,0.3142857142857143,0.19124034197412335,0.4,0.5007993882941749,0.4444444444444444,0.3648330697247641,0.7321428571428571,0.2823529411764706,0.34714769959289354,0.3333333333333333,0.3648330697247641,0.7321428571428571,0.2823529411764706,0.34383499546690843,0.5,0.5362927414517097,100.0
0.9665682255507776,0.09294675746578042,0.22651073416379539,0.8516735662351499,0.14285714285714285,0.17142857142857143,0.22403778373043845,0.5193024482322776,0.0,0.5576923076923077,0.25156686245206733,0.5197769339458128,0.6,0.22857142857142856,0.6989896219082887,0.6,0.34868390564901064,0.1111111111111111,0.27237608314559403,0.5892857142857143,0.18823529411764706,0.3249356976169792,0.4444444444444444,0.27237608314559403,0.5892857142857143,0.18823529411764706,0.34088848594741616,0.5,0.6020795840831834,99.97819570753374
0.7371145165395557,0.28082480392556647,0.2589617015637424,0.5835171409902409,0.2857142857142857,0.2857142857142857,0.4271958268715635,0.4262178940044066,0.0,0.6346153846153846,0.42076483740543796,0.6000735868793785,0.4,0.34285714285714286,0.38499519956110273,0.4,0.36365216182399557,0.2222222222222222,0.4209049331100694,0.6428571428571429,0.32941176470588235,0.43674519222579933,0.3333333333333333,0.4209049331100694,0.6428571428571429,0.32941176470588235,0.0,0.0,0.0,100.0
0.7066034727838216,0.33221873343391917,0.23805658627087198,0.43644929919241054,0.2857142857142857,0.3142857142857143,0.5671084167489073,0.5646320234693787,0.0,0.6730769230769231,0.43780627671775624,0.0,0.4,0.3142857142857143,0.6166506652036757,0.4,0.5367255201816581,0.4444444444444444,0.3759546141020469,0.5892857142857143,0.27058823529411763,0.616127548673923,0.7777777777777778,0.3759546141020469,0.5892857142857143,0.27058823529411763,0.33635539437896644,0.5,0.9230153969206158,99.8086460023915
0.639203384436716,0.2363087713575011,0.2804631592896899,0.49535388817678905,0.2857142857142857,0.22857142857142856,0.4132525024672212,0.3854949283083995,0.0,0.6153846153846154,0.28898620234247385,0.32474020812284654,0.4,0.2571428571428571,0.37900608055593654,0.4,0.4884957597664396,0.4444444444444444,0.27091939290291944,0.5892857142857143,0.2235294117647059,0.6777726676546239,0.7777777777777778,0.27091939290291944,0.5892857142857143,0.2235294117647059,0.6155938349954669,1.0,0.0,100.0
0.500450061823225,0.24638094849732903,0.2082063344818447,0.6805251590315154,0.2857142857142857,0.3142857142857143,0.45215000704920344,0.8015846989274759,0.0,0.6346153846153846,0.5110925752151901,0.39247563785101236,0.4,0.3142857142857143,0.4361998811319892,0.4,0.273043236479911,0.3333333333333333,0.4126682066643579,0.6428571428571429,0.3058823529411765,0.1389442485563902,0.2222222222222222,0.4126682066643579,0.6428571428571429,0.3058823529411765,0.0,0.0,0.7396520695860828,100.0
0.49722446881571053,0.33779173293098996,0.4150046382189239,0.8262138424206101,0.2857142857142857,0.4,0.4791202594106866,0.7591963960207371,0.0,0.6923076923076923,0.45834636638515275,0.3273296998524331,0.4,0.42857142857142855,0.2685959859187126,0.4,0.3562259604244868,0.5555555555555556,0.5106591880380025,0.7678571428571429,0.4588235294117647,0.0011242270938729624,0.0,0.5106591880380025,0.7678571428571429,0.4588235294117647,0.0,0.0,0.0,99.88862598354525
0.48128321992638096,0.4586986366540255,0.5395739464617015,0.7804179123986501,0.5714285714285714,0.5142857142857142,0.5567601860989708,0.5728904955518868,0.0,0.7307692307692307,0.5607919461532224,0.869334729424421,0.8,0.5428571428571428,0.5918255383349335,0.8,0.5177603225357987,0.5555555555555556,0.5706262696947734,0.8571428571428571,0.5058823529411764,0.0,0.0,0.5706262696947734,0.8571428571428571,0.5058823529411764,0.0,0.0,0.0,99.81152151812933
0.42137819864995807,0.3912517500577689,0.33419195600318047,0.6999318290094694,0.2857142857142857,0.34285714285714286,0.5539123079092063,0.5687381755110745,0.0,0.6923076923076923,0.2827303374691551,0.6529198762592464,0.4,0.37142857142857144,0.377360215791158,0.4,0.48882014921914824,0.5555555555555556,0.5618932688771703,0.75,0.4235294117647059,0.21045190522424922,0.1111111111111111,0.5618932688771703,0.75,0.4235294117647059,0.0,0.0,0.0,99.76405510108286
0.42048052055337437,0.196142396933491,0.27608169891333156,0.5186077862938026,0.2857142857142857,0.2571428571428571,0.232496827858452,0.46451610111147557,0.0,0.5961538461538461,0.29601825785748215,0.3916284802898897,0.2,0.22857142857142856,0.06898916472363187,0.2,0.22083970526901153,0.1111111111111111,0.30064944106652575,0.5535714285714286,0.24705882352941178,0.4855468683461938,0.4444444444444444,0.30064944106652575,0.5535714285714286,0.24705882352941178,0.0,0.0,0.5778844231153769,99.620332488456
